file,conversation,sample_id,rq,group,item,metric,watermark,no_watermark,signed_metadata_only,random_replace
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=semantic_realization,bits_embedded,20.0,0.0,0.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=semantic_realization,bits_per_decision,0.03225806451612903,0.0,0.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=semantic_realization,decisions,620.0,622.0,151.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,acceptance_rate,1.0,1.0,1.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,avg_candidate_set_size,4.0,4.0,4.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,avg_entropy,1.4764706187509569,1.491394879566505,1.4589655607279823,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,bits_embedded,13.0,0.0,0.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,bits_per_decision,0.05627705627705628,0.0,0.0,
conv3.json,3,conv-42,RQ2 Capacity,by_carrier,carrier=update_target,decisions,231.0,213.0,71.0,
conv3.json,3,conv-42,RQ2 Capacity,overall,,acceptance_rate,1.0,1.0,1.0,0.0
conv3.json,3,conv-42,RQ2 Capacity,overall,,avg_candidate_set_size,3.999176276771005,4.0,4.0,0.0
conv3.json,3,conv-42,RQ2 Capacity,overall,,avg_entropy,1.4919640517748305,1.499436254945455,1.4979655554171651,0.0
conv3.json,3,conv-42,RQ2 Capacity,overall,,bits_embedded,41.0,0.0,0.0,0.0
conv3.json,3,conv-42,RQ2 Capacity,overall,,bits_per_decision,0.03377265238879736,0.0,0.0,0.0
conv3.json,3,conv-42,RQ2 Capacity,overall,,decisions,1214.0,1188.0,298.0,0.0
conv3.json,3,conv-42,RQ3 Verification,r1,,bit_recovery_rate,1.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r1,,bits_recovered,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r1,,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r1,,commitment_pass_rate,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,bit_recovery_rate,0.04878048780487805,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,bits_recovered,2.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,kept_leaves,121.0,,30.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.1,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,bit_recovery_rate,0.2682926829268293,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,bits_recovered,11.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,kept_leaves,364.0,,89.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.3,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,bit_recovery_rate,0.5365853658536586,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,bits_recovered,22.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,kept_leaves,607.0,,149.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.5,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,bit_recovery_rate,0.7073170731707317,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,bits_recovered,29.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,kept_leaves,850.0,,209.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.7,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,bit_recovery_rate,0.926829268292683,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,bits_recovered,38.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,kept_leaves,1093.0,,268.0,
conv3.json,3,conv-42,RQ3 Verification,r2,r=0.9,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r3,,anchor_signature_valid,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r3,,bit_recovery_rate,1.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3,,bits_recovered,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3,,bits_total,41.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3,,root_matches,1.0,,1.0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=link_target,bit_recovery_rate,1.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=link_target,bits_recovered,8,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=link_target,bits_total,8,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=link_target,leaves,362,,76,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=llm_call,bit_recovery_rate,0.0,,,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=llm_call,bits_recovered,0,,,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=llm_call,bits_total,0,,,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=llm_call,leaves,1,,,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=semantic_realization,bit_recovery_rate,1.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=semantic_realization,bits_recovered,20,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=semantic_realization,bits_total,20,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=semantic_realization,leaves,620,,151,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=update_target,bit_recovery_rate,1.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=update_target,bits_recovered,13,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=update_target,bits_total,13,,0,
conv3.json,3,conv-42,RQ3 Verification,r3_carrier_breakdown,carrier=update_target,leaves,231,,71,
conv3.json,3,conv-42,RQ3 Verification,r3_wrong_key,,anchor_signature_valid,0.0,,0.0,
conv3.json,3,conv-42,RQ3 Verification,r3_wrong_key,,bit_recovery_rate,0.3170731707317073,,0.0,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,bit_recovery_post,0.926829268292683,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,name,compaction,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,bit_recovery_post,0.8780487804878049,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,name,compaction,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,bit_recovery_post,0.6341463414634146,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,name,compaction,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=compaction;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,leaves_affected,61,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,name,dedup,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.1,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,leaves_affected,182,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,name,dedup,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.3,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,leaves_affected,304,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,name,dedup,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=dedup;strength=0.5,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,bit_recovery_post,0.9024390243902439,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,name,edge_relabel,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,bit_recovery_post,0.7073170731707317,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,name,edge_relabel,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,bit_recovery_post,0.5121951219512195,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,name,edge_relabel,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=edge_relabel;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,bit_recovery_post,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,name,manual_edits,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,bit_recovery_post,0.8048780487804879,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,name,manual_edits,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,bit_recovery_post,0.6097560975609756,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,name,manual_edits,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=manual_edits;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,bit_recovery_post,0.8292682926829268,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,name,paraphrase_rewrite,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,bit_recovery_post,0.6829268292682927,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,name,paraphrase_rewrite,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,bit_recovery_post,0.4146341463414634,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,name,paraphrase_rewrite,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=paraphrase_rewrite;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,name,poisoning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.1,tamper_detection_rate,0.09063670411985018,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,name,poisoning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.3,tamper_detection_rate,0.23067173637515842,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,name,poisoning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=poisoning;strength=0.5,tamper_detection_rate,0.3333333333333333,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,name,pruning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.1,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,name,pruning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.3,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,bit_recovery_post,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,name,pruning,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=pruning;strength=0.5,tamper_detection_rate,0.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,bit_recovery_post,0.8048780487804879,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,name,subgraph_reanchor,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,bit_recovery_post,0.5365853658536586,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,name,subgraph_reanchor,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,bit_recovery_post,0.3902439024390244,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,name,subgraph_reanchor,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=subgraph_reanchor;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,bit_recovery_post,0.975609756097561,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,leaves_affected,121,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,name,supersession,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,strength,0.1,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.1,tamper_detection_rate,0.09967051070840198,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,bit_recovery_post,0.8048780487804879,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,leaves_affected,364,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,name,supersession,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,strength,0.3,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.3,tamper_detection_rate,0.29983525535420097,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,bit_recovery_post,0.6341463414634146,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,bit_recovery_pre,1.0,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,leaves_affected,607,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,name,supersession,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,strength,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,outcomes,attack=supersession;strength=0.5,tamper_detection_rate,0.5,,,
conv3.json,3,conv-42,RQ4 Robustness,overall,,pre_recovery,1.0,,,
conv3.json,3,conv-42,RQ5 Integrity,by_carrier_counts,carrier=link_target,count,362,353,76,
conv3.json,3,conv-42,RQ5 Integrity,by_carrier_counts,carrier=llm_call,count,1,,,
conv3.json,3,conv-42,RQ5 Integrity,by_carrier_counts,carrier=semantic_realization,count,620,622,151,
conv3.json,3,conv-42,RQ5 Integrity,by_carrier_counts,carrier=update_target,count,231,213,71,
conv3.json,3,conv-42,RQ5 Integrity,overall,,contradiction_rate,0.0,0.0,0.0,0.0
conv3.json,3,conv-42,RQ5 Integrity,overall,,duplicate_count,0,0,0,0
conv3.json,3,conv-42,RQ5 Integrity,overall,,duplication_rate,0.0,0.0,0.0,0.0
conv3.json,3,conv-42,RQ5 Integrity,overall,,evidence_recall_mean,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.9981684981684982
conv3.json,3,conv-42,RQ5 Integrity,overall,,evidence_required_qas,260,260,260,260
conv3.json,3,conv-42,RQ5 Integrity,overall,,link_target_total,362,353,76,0
conv3.json,3,conv-42,RQ5 Integrity,overall,,overall_records,623,623,623,623
conv3.json,3,conv-42,RQ5 Integrity,overall,,qa_with_full_evidence,258,258,258,258
